customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,phone_service,num_services,support_tickets,avg_monthly_usage,usage_trend,segment,senior_citizen,dependents,partner,churn,signup_date,last_interaction
CUST_004669,26,56.76,1490.24,One year,Credit card,DSL,Yes,1,0,34.6,Declining,SMB,0,No,No,0,2024-07-20 19:58:42.116710,2026-08-29 19:58:42.146441
CUST_004670,28,106.39,3101.98,Month-to-month,Credit card,Fiber optic,No,1,4,118.75,Increasing,Consumer,0,Yes,Yes,1,2024-05-21 19:58:42.116711,2026-08-04 19:58:42.146446
CUST_004671,10,22.93,221.17,Month-to-month,Mailed check,Fiber optic,Yes,1,1,17.8,Increasing,Enterprise,0,No,No,1,2025-11-12 19:58:42.116712,2026-08-16 19:58:42.146450
CUST_004672,50,63.98,3058.16,Two year,Electronic check,Fiber optic,No,3,6,35.67,Stable,Consumer,0,Yes,Yes,0,2022-07-31 19:58:42.116714,2026-08-06 19:58:42.146454
CUST_004673,31,71.1,2211.73,Month-to-month,Electronic check,No,Yes,2,2,35.82,Stable,Consumer,1,No,Yes,1,2024-02-21 19:58:42.116715,2026-08-14 19:58:42.146458
CUST_004674,2,80.7,153.35,One year,Credit card,No,Yes,3,0,25.46,Declining,SMB,0,No,Yes,0,2026-07-10 19:58:42.116716,2026-08-18 19:58:42.146463
CUST_004675,12,47.61,587.76,Month-to-month,Bank transfer,DSL,Yes,5,1,26.98,Declining,SMB,0,Yes,No,1,2025-09-13 19:58:42.116718,2026-08-21 19:58:42.146467
CUST_004676,52,62.75,3264.95,Month-to-month,Credit card,Fiber optic,Yes,2,1,85.32,Stable,Consumer,1,No,Yes,0,2022-06-01 19:58:42.116719,2026-08-26 19:58:42.146471
CUST_004677,1,68.45,68.37,Month-to-month,Electronic check,Fiber optic,Yes,2,2,24.07,Stable,Consumer,0,Yes,No,1,2026-08-09 19:58:42.116720,2026-08-02 19:58:42.146475
CUST_004678,72,88.69,6297.87,One year,Mailed check,Fiber optic,Yes,3,2,59.68,Stable,Consumer,0,No,No,0,2020-10-09 19:58:42.116722,2026-08-16 19:58:42.146479
CUST_004679,27,97.35,2595.59,Month-to-month,Bank transfer,Fiber optic,Yes,5,1,55.29,Declining,Consumer,0,No,No,0,2024-06-20 19:58:42.116723,2026-07-11 19:58:42.146484
CUST_004680,23,93.78,2142.09,Two year,Credit card,No,No,3,0,54.55,Declining,Enterprise,0,Yes,Yes,0,2024-10-18 19:58:42.116724,2026-09-01 19:58:42.146488
CUST_004681,7,54.16,360.77,Month-to-month,Mailed check,Fiber optic,No,3,1,41.9,Stable,SMB,0,No,No,0,2026-02-10 19:58:42.116726,2026-09-05 19:58:42.146492
CUST_004682,6,119.95,689.73,Month-to-month,Electronic check,DSL,Yes,2,2,66.93,Stable,Consumer,0,Yes,No,1,2026-03-12 19:58:42.116727,2026-08-20 19:58:42.146496
CUST_004683,68,104.87,7134.76,One year,Credit card,Fiber optic,Yes,1,1,59.45,Increasing,Consumer,0,No,No,0,2021-02-06 19:58:42.116728,2026-08-02 19:58:42.146503
CUST_004684,8,46.0,355.12,Month-to-month,Electronic check,No,Yes,2,4,24.19,Stable,Consumer,0,No,Yes,0,2026-01-11 19:58:42.116730,2026-07-30 19:58:42.146508
CUST_004685,35,39.51,1421.4,One year,Mailed check,No,No,1,1,35.14,Stable,SMB,0,No,Yes,1,2023-10-24 19:58:42.116731,2026-07-14 19:58:42.146512
CUST_004686,11,51.4,552.65,Month-to-month,Mailed check,DSL,No,2,1,65.32,Stable,Consumer,0,No,Yes,1,2025-10-13 19:58:42.116732,2026-08-16 19:58:42.146516
CUST_004687,3,65.23,187.82,Month-to-month,Electronic check,Fiber optic,Yes,3,0,45.49,Stable,Consumer,0,No,Yes,1,2026-06-10 19:58:42.116734,2026-08-29 19:58:42.146520
CUST_004688,1,105.08,102.3,One year,Mailed check,DSL,No,2,2,43.86,Stable,Consumer,0,No,No,0,2026-08-09 19:58:42.116735,2026-08-30 19:58:42.146525
CUST_004689,18,97.84,1735.95,Two year,Bank transfer,DSL,No,5,1,72.95,Declining,Enterprise,0,No,No,0,2025-03-17 19:58:42.116736,2026-08-27 19:58:42.146529
CUST_004690,72,105.12,7216.94,Month-to-month,Mailed check,Fiber optic,No,3,4,23.89,Increasing,Consumer,1,Yes,Yes,1,2020-10-09 19:58:42.116738,2026-08-06 19:58:42.146533
CUST_004691,11,47.2,500.6,Two year,Electronic check,Fiber optic,No,5,4,60.21,Stable,Consumer,0,Yes,No,0,2025-10-13 19:58:42.116739,2026-07-29 19:58:42.146537
CUST_004692,10,79.35,779.52,Month-to-month,Bank transfer,DSL,Yes,2,3,35.43,Stable,SMB,0,No,No,0,2025-11-12 19:58:42.116740,2026-07-18 19:58:42.146542
CUST_004693,10,48.32,474.04,Two year,Credit card,Fiber optic,No,1,2,42.23,Declining,SMB,0,No,No,0,2025-11-12 19:58:42.116742,2026-08-04 19:58:42.146546
CUST_004694,17,30.9,541.08,One year,Bank transfer,No,Yes,3,1,50.78,Increasing,SMB,0,Yes,Yes,0,2025-04-16 19:58:42.116743,2026-08-05 19:58:42.146550
CUST_004695,13,88.42,1188.92,Month-to-month,Credit card,Fiber optic,No,2,4,28.91,Stable,SMB,0,No,No,0,2025-08-14 19:58:42.116744,2026-07-20 19:58:42.146554
CUST_004696,50,34.3,1662.42,Month-to-month,Credit card,DSL,Yes,2,0,21.13,Declining,Consumer,0,No,No,0,2022-07-31 19:58:42.116746,2026-08-17 19:58:42.146559
CUST_004697,16,86.77,1336.11,Month-to-month,Credit card,DSL,No,2,2,52.0,Stable,SMB,0,No,Yes,0,2025-05-16 19:58:42.116747,2026-07-18 19:58:42.146563
CUST_004698,17,84.8,1460.94,Month-to-month,Credit card,DSL,No,3,3,26.21,Stable,SMB,0,No,Yes,0,2025-04-16 19:58:42.116748,2026-09-02 19:58:42.146567
CUST_004699,3,101.02,312.29,Month-to-month,Bank transfer,DSL,Yes,7,5,32.09,Stable,SMB,0,No,No,1,2026-06-10 19:58:42.116749,2026-07-30 19:58:42.146571
CUST_004700,72,33.96,2558.51,One year,Bank transfer,No,Yes,7,1,71.47,Stable,Consumer,0,No,No,0,2020-10-09 19:58:42.116751,2026-09-04 19:58:42.146576
CUST_004701,6,98.35,561.0,Two year,Bank transfer,Fiber optic,No,0,2,66.8,Stable,Consumer,0,No,Yes,0,2026-03-12 19:58:42.116752,2026-07-25 19:58:42.146580
CUST_004702,1,119.93,118.89,Month-to-month,Credit card,DSL,No,3,1,41.68,Stable,SMB,0,Yes,Yes,1,2026-08-09 19:58:42.116753,2026-08-14 19:58:42.146584
CUST_004703,26,105.1,2796.54,Month-to-month,Bank transfer,DSL,Yes,7,0,54.8,Stable,SMB,0,Yes,No,0,2024-07-20 19:58:42.116755,2026-07-28 19:58:42.146588
CUST_004704,21,95.18,2064.45,One year,Bank transfer,No,No,3,1,55.18,Stable,Consumer,0,No,No,0,2024-12-17 19:58:42.116756,2026-07-26 19:58:42.146593
CUST_004705,12,86.22,989.35,Two year,Electronic check,Fiber optic,Yes,5,1,31.73,Stable,Consumer,1,No,No,0,2025-09-13 19:58:42.116757,2026-07-27 19:58:42.146597
CUST_004706,13,62.18,822.94,Month-to-month,Credit card,Fiber optic,No,4,3,49.19,Increasing,Consumer,0,No,No,0,2025-08-14 19:58:42.116759,2026-09-03 19:58:42.146601
CUST_004707,36,93.05,3279.1,Month-to-month,Mailed check,Fiber optic,Yes,2,1,57.72,Increasing,Consumer,0,No,Yes,0,2023-09-24 19:58:42.116760,2026-07-31 19:58:42.146605
CUST_004708,5,92.42,442.44,Month-to-month,Electronic check,DSL,Yes,4,2,36.06,Stable,Consumer,0,No,Yes,0,2026-04-11 19:58:42.116761,2026-07-19 19:58:42.146610
CUST_004709,41,83.15,3405.43,Month-to-month,Bank transfer,No,Yes,3,3,30.5,Stable,SMB,0,No,No,1,2023-04-27 19:58:42.116763,2026-07-29 19:58:42.146614
CUST_004710,25,99.63,2405.6,Month-to-month,Mailed check,DSL,No,3,2,24.62,Declining,Consumer,1,No,No,0,2024-08-19 19:58:42.116764,2026-08-26 19:58:42.146618
CUST_004711,13,64.88,863.43,Month-to-month,Electronic check,Fiber optic,Yes,3,2,34.46,Increasing,Consumer,0,No,No,0,2025-08-14 19:58:42.116765,2026-09-04 19:58:42.146622
CUST_004712,14,32.13,460.67,Month-to-month,Electronic check,DSL,No,4,3,68.55,Increasing,Consumer,0,No,No,1,2025-07-15 19:58:42.116767,2026-08-05 19:58:42.146627
CUST_004713,7,75.91,549.55,One year,Electronic check,Fiber optic,Yes,1,2,51.17,Increasing,SMB,0,Yes,Yes,0,2026-02-10 19:58:42.116768,2026-07-30 19:58:42.146631
CUST_004714,33,46.5,1515.71,Month-to-month,Electronic check,No,Yes,3,2,30.67,Stable,Consumer,0,No,No,0,2023-12-23 19:58:42.116769,2026-07-13 19:58:42.146635
CUST_004715,17,58.44,945.13,Month-to-month,Bank transfer,Fiber optic,No,0,1,73.83,Increasing,Consumer,0,No,Yes,0,2025-04-16 19:58:42.116771,2026-07-29 19:58:42.146639
CUST_004716,9,21.74,190.96,Month-to-month,Credit card,DSL,Yes,3,2,53.45,Declining,Consumer,0,No,No,1,2025-12-12 19:58:42.116772,2026-07-17 19:58:42.146644
CUST_004717,21,58.28,1219.94,Two year,Mailed check,Fiber optic,Yes,5,0,137.24,Increasing,Enterprise,0,No,No,0,2024-12-17 19:58:42.116773,2026-08-18 19:58:42.146648
CUST_004718,72,100.88,7404.28,Two year,Bank transfer,DSL,Yes,1,1,43.89,Stable,Consumer,0,No,Yes,0,2020-10-09 19:58:42.116775,2026-08-13 19:58:42.146652
CUST_004719,13,74.27,954.12,Month-to-month,Credit card,No,Yes,1,3,62.08,Stable,Consumer,0,No,Yes,1,2025-08-14 19:58:42.116776,2026-08-12 19:58:42.146656
CUST_004720,60,20.98,1263.34,Month-to-month,Mailed check,Fiber optic,Yes,2,2,70.63,Increasing,Consumer,0,Yes,No,1,2021-10-04 19:58:42.116777,2026-07-17 19:58:42.146661
CUST_004721,10,66.98,671.43,One year,Bank transfer,Fiber optic,Yes,0,0,50.71,Declining,Consumer,0,Yes,No,0,2025-11-12 19:58:42.116779,2026-08-21 19:58:42.146665
CUST_004722,1,49.15,47.5,Month-to-month,Mailed check,DSL,Yes,3,0,21.29,Declining,Consumer,0,No,No,0,2026-08-09 19:58:42.116780,2026-08-22 19:58:42.146669
CUST_004723,5,67.76,342.97,Month-to-month,Bank transfer,DSL,No,2,2,39.42,Increasing,Consumer,1,No,No,0,2026-04-11 19:58:42.116781,2026-07-22 19:58:42.146673
CUST_004724,13,60.47,781.33,Month-to-month,Electronic check,Fiber optic,Yes,4,1,49.95,Stable,Consumer,0,Yes,No,1,2025-08-14 19:58:42.116782,2026-07-29 19:58:42.146678
CUST_004725,5,113.2,583.43,Two year,Credit card,Fiber optic,Yes,4,1,68.92,Stable,Consumer,0,Yes,Yes,0,2026-04-11 19:58:42.116784,2026-08-20 19:58:42.146682
CUST_004726,1,24.12,24.58,Two year,Electronic check,DSL,Yes,2,3,42.17,Stable,SMB,0,No,Yes,0,2026-08-09 19:58:42.116785,2026-08-05 19:58:42.146686
CUST_004727,59,88.36,5010.69,One year,Mailed check,No,Yes,3,2,22.85,Declining,Consumer,0,No,No,0,2021-11-03 19:58:42.116786,2026-08-20 19:58:42.146690
CUST_004728,44,105.1,4619.2,Month-to-month,Electronic check,DSL,Yes,2,2,45.22,Stable,Enterprise,1,No,No,1,2023-01-27 19:58:42.116788,2026-07-31 19:58:42.146694
CUST_004729,32,115.92,3784.55,Two year,Bank transfer,DSL,Yes,2,2,34.96,Stable,SMB,0,Yes,Yes,0,2024-01-22 19:58:42.116789,2026-07-27 19:58:42.146699
CUST_004730,4,37.76,144.8,Two year,Mailed check,DSL,Yes,3,1,33.12,Stable,SMB,0,Yes,Yes,0,2026-05-11 19:58:42.116790,2026-08-23 19:58:42.146703
CUST_004731,3,73.13,225.81,Two year,Electronic check,DSL,Yes,3,1,79.45,Increasing,SMB,0,No,No,1,2026-06-10 19:58:42.116792,2026-07-12 19:58:42.146707
CUST_004732,1,24.36,23.68,Month-to-month,Electronic check,Fiber optic,Yes,5,0,37.97,Stable,Consumer,1,No,Yes,0,2026-08-09 19:58:42.116793,2026-07-11 19:58:42.146711
CUST_004733,30,69.92,2098.25,Month-to-month,Electronic check,Fiber optic,Yes,2,2,69.32,Increasing,SMB,0,No,No,0,2024-03-22 19:58:42.116794,2026-07-31 19:58:42.146716
CUST_004734,63,32.55,2140.99,One year,Bank transfer,DSL,Yes,3,3,62.45,Declining,Consumer,0,No,Yes,0,2021-07-06 19:58:42.116796,2026-07-23 19:58:42.146720
CUST_004735,13,103.79,1358.89,Month-to-month,Electronic check,DSL,No,0,1,17.69,Stable,SMB,0,No,Yes,1,2025-08-14 19:58:42.116797,2026-08-10 19:58:42.146724
CUST_004736,3,31.39,93.45,Month-to-month,Bank transfer,DSL,Yes,2,0,30.5,Stable,SMB,0,No,Yes,0,2026-06-10 19:58:42.116798,2026-08-15 19:58:42.146728
CUST_004737,17,71.33,1152.8,Month-to-month,Mailed check,DSL,Yes,1,1,50.14,Stable,SMB,0,Yes,Yes,0,2025-04-16 19:58:42.116800,2026-09-05 19:58:42.146733
CUST_004738,10,72.11,694.67,Two year,Electronic check,DSL,Yes,2,3,49.79,Stable,SMB,0,No,No,0,2025-11-12 19:58:42.116803,2026-07-15 19:58:42.146737
CUST_004739,11,117.17,1299.01,Two year,Electronic check,DSL,Yes,2,0,21.34,Declining,Consumer,0,No,No,0,2025-10-13 19:58:42.116804,2026-07-18 19:58:42.146741
CUST_004740,23,85.5,1965.29,Month-to-month,Credit card,DSL,No,2,1,67.47,Stable,SMB,1,No,Yes,0,2024-10-18 19:58:42.116805,2026-07-11 19:58:42.146745
CUST_004741,30,48.78,1443.47,Two year,Bank transfer,Fiber optic,Yes,3,1,46.96,Declining,SMB,0,Yes,Yes,0,2024-03-22 19:58:42.116807,2026-07-16 19:58:42.146750
CUST_004742,2,44.08,91.89,One year,Electronic check,DSL,Yes,3,3,76.96,Increasing,SMB,0,Yes,Yes,1,2026-07-10 19:58:42.116808,2026-08-05 19:58:42.146754
CUST_004743,1,32.82,32.27,Two year,Bank transfer,Fiber optic,Yes,2,0,23.17,Stable,Consumer,1,Yes,Yes,0,2026-08-09 19:58:42.116809,2026-08-11 19:58:42.146758
CUST_004744,72,95.65,6912.38,Month-to-month,Credit card,DSL,Yes,3,0,44.21,Stable,SMB,0,No,Yes,0,2020-10-09 19:58:42.116810,2026-07-30 19:58:42.146762
CUST_004745,6,89.08,538.15,Month-to-month,Electronic check,Fiber optic,Yes,2,1,42.92,Stable,Enterprise,0,No,Yes,0,2026-03-12 19:58:42.116812,2026-08-30 19:58:42.146767
CUST_004746,1,80.99,81.21,Month-to-month,Bank transfer,Fiber optic,Yes,3,5,52.85,Stable,Consumer,0,Yes,No,0,2026-08-09 19:58:42.116813,2026-09-05 19:58:42.146771
CUST_004747,5,24.08,120.13,Month-to-month,Electronic check,Fiber optic,Yes,5,1,11.59,Increasing,SMB,0,Yes,No,0,2026-04-11 19:58:42.116814,2026-08-23 19:58:42.146775
CUST_004748,1,96.28,94.71,One year,Electronic check,DSL,Yes,2,1,54.25,Declining,Consumer,0,No,Yes,0,2026-08-09 19:58:42.116816,2026-08-02 19:58:42.146780
CUST_004749,11,84.19,963.95,Month-to-month,Mailed check,DSL,Yes,1,3,61.23,Stable,Consumer,0,No,No,1,2025-10-13 19:58:42.116817,2026-08-27 19:58:42.146784
CUST_004750,38,116.39,4401.06,Two year,Bank transfer,No,No,1,2,73.12,Increasing,Consumer,0,No,No,0,2023-07-26 19:58:42.116818,2026-09-05 19:58:42.146788
CUST_004751,10,78.72,789.44,Month-to-month,Mailed check,Fiber optic,Yes,0,5,46.58,Stable,SMB,0,Yes,No,1,2025-11-12 19:58:42.116820,2026-07-31 19:58:42.146792
CUST_004752,14,50.4,716.64,Month-to-month,Mailed check,DSL,Yes,5,1,28.45,Declining,Consumer,0,Yes,No,1,2025-07-15 19:58:42.116821,2026-08-12 19:58:42.146797
CUST_004753,27,58.15,1502.17,Month-to-month,Mailed check,No,No,2,3,84.54,Declining,SMB,0,No,Yes,1,2024-06-20 19:58:42.116822,2026-08-15 19:58:42.146801
CUST_004754,17,37.58,656.83,Month-to-month,Mailed check,Fiber optic,No,2,1,66.53,Declining,Enterprise,0,No,Yes,0,2025-04-16 19:58:42.116824,2026-08-31 19:58:42.146805
CUST_004755,47,92.29,4343.06,Month-to-month,Electronic check,No,No,2,1,35.62,Increasing,SMB,0,No,No,0,2022-10-29 19:58:42.116825,2026-07-16 19:58:42.146809
CUST_004756,48,90.77,4425.44,One year,Bank transfer,DSL,Yes,4,4,57.26,Declining,SMB,0,Yes,Yes,0,2022-09-29 19:58:42.116826,2026-08-15 19:58:42.146814
CUST_004757,1,40.07,41.16,Month-to-month,Electronic check,DSL,Yes,5,1,62.27,Stable,Enterprise,0,No,No,1,2026-08-09 19:58:42.116827,2026-08-06 19:58:42.146818
CUST_004758,36,35.85,1338.88,One year,Credit card,Fiber optic,Yes,4,2,57.31,Declining,SMB,0,Yes,Yes,0,2023-09-24 19:58:42.116829,2026-08-27 19:58:42.146822
CUST_004759,14,27.7,383.62,One year,Electronic check,Fiber optic,No,4,2,76.98,Stable,Consumer,0,No,No,1,2025-07-15 19:58:42.116830,2026-08-22 19:58:42.146827
CUST_004760,72,111.2,8255.74,Month-to-month,Bank transfer,DSL,Yes,3,0,41.94,Increasing,Consumer,0,No,Yes,0,2020-10-09 19:58:42.116831,2026-08-26 19:58:42.146831
CUST_004761,15,43.31,633.98,One year,Mailed check,Fiber optic,Yes,6,1,26.43,Increasing,Consumer,0,No,Yes,0,2025-06-15 19:58:42.116833,2026-07-15 19:58:42.146835
CUST_004762,72,54.42,3981.06,Two year,Bank transfer,Fiber optic,No,1,2,57.15,Stable,Consumer,0,No,No,0,2020-10-09 19:58:42.116834,2026-08-05 19:58:42.146839
CUST_004763,33,48.05,1522.65,Month-to-month,Credit card,DSL,No,2,3,73.6,Stable,SMB,1,No,No,1,2023-12-23 19:58:42.116835,2026-08-20 19:58:42.146843
CUST_004764,6,61.36,350.49,Month-to-month,Electronic check,Fiber optic,Yes,1,2,50.44,Stable,SMB,0,No,Yes,1,2026-03-12 19:58:42.116837,2026-07-26 19:58:42.146848
CUST_004765,18,91.4,1578.69,Two year,Bank transfer,Fiber optic,Yes,4,2,24.96,Stable,SMB,0,No,No,0,2025-03-17 19:58:42.116838,2026-07-29 19:58:42.146852
CUST_004766,72,107.06,7569.09,Month-to-month,Electronic check,Fiber optic,Yes,3,3,46.74,Declining,Consumer,0,Yes,No,1,2020-10-09 19:58:42.116839,2026-08-01 19:58:42.146856
CUST_004767,46,38.26,1677.43,Month-to-month,Electronic check,DSL,Yes,3,2,48.71,Stable,Consumer,1,No,No,0,2022-11-28 19:58:42.116841,2026-07-30 19:58:42.146860
CUST_004768,2,88.64,179.59,Two year,Credit card,Fiber optic,No,2,1,40.75,Stable,Enterprise,0,No,No,0,2026-07-10 19:58:42.116842,2026-08-26 19:58:42.146865
CUST_004769,29,55.26,1573.14,Month-to-month,Electronic check,DSL,Yes,0,3,54.52,Stable,SMB,0,Yes,No,0,2024-04-21 19:58:42.116843,2026-07-28 19:58:42.146871
CUST_004770,10,118.05,1208.4,Month-to-month,Electronic check,No,Yes,5,5,33.66,Stable,Consumer,0,No,No,1,2025-11-12 19:58:42.116844,2026-08-03 19:58:42.146876
CUST_004771,1,49.89,47.62,Two year,Electronic check,Fiber optic,No,5,2,57.96,Declining,Consumer,0,No,No,0,2026-08-09 19:58:42.116846,2026-09-03 19:58:42.146880
CUST_004772,12,20.72,241.6,Two year,Mailed check,Fiber optic,Yes,6,1,19.12,Declining,Consumer,0,No,Yes,0,2025-09-13 19:58:42.116847,2026-07-24 19:58:42.146884
CUST_004773,6,71.56,425.41,Month-to-month,Credit card,No,Yes,5,2,61.03,Stable,Consumer,0,No,Yes,0,2026-03-12 19:58:42.116848,2026-08-10 19:58:42.146889
CUST_004774,41,35.07,1421.0,Month-to-month,Electronic check,DSL,Yes,4,4,61.34,Declining,SMB,0,No,Yes,0,2023-04-27 19:58:42.116850,2026-08-26 19:58:42.146893
CUST_004775,9,24.45,211.93,Two year,Mailed check,Fiber optic,No,1,1,48.21,Declining,SMB,0,No,No,0,2025-12-12 19:58:42.116851,2026-07-28 19:58:42.146897
CUST_004776,42,89.83,3959.29,One year,Mailed check,Fiber optic,Yes,5,2,42.66,Increasing,Consumer,1,No,Yes,0,2023-03-28 19:58:42.116852,2026-07-28 19:58:42.146902
CUST_004777,1,93.23,91.22,Month-to-month,Electronic check,No,No,3,2,29.15,Stable,SMB,0,No,No,1,2026-08-09 19:58:42.116854,2026-07-21 19:58:42.146906
CUST_004778,8,66.07,540.24,Month-to-month,Bank transfer,Fiber optic,Yes,4,1,56.1,Stable,Consumer,0,No,No,0,2026-01-11 19:58:42.116855,2026-08-16 19:58:42.146910
CUST_004779,6,87.69,511.41,Month-to-month,Bank transfer,Fiber optic,No,2,1,74.46,Increasing,SMB,0,No,No,1,2026-03-12 19:58:42.116856,2026-08-25 19:58:42.146914
CUST_004780,6,73.82,459.66,Two year,Mailed check,DSL,Yes,1,2,22.86,Increasing,SMB,0,No,No,0,2026-03-12 19:58:42.116858,2026-08-26 19:58:42.146919
CUST_004781,1,82.98,82.05,Two year,Credit card,DSL,Yes,3,1,27.81,Stable,SMB,0,No,Yes,0,2026-08-09 19:58:42.116859,2026-08-21 19:58:42.146923
CUST_004782,4,79.67,331.46,Two year,Electronic check,DSL,Yes,1,0,17.43,Stable,Consumer,0,No,No,1,2026-05-11 19:58:42.116860,2026-08-02 19:58:42.146927
CUST_004783,19,86.58,1619.0,Two year,Electronic check,Fiber optic,No,7,1,49.93,Stable,SMB,0,No,No,0,2025-02-15 19:58:42.116861,2026-07-25 19:58:42.146931
CUST_004784,8,39.96,303.97,One year,Credit card,Fiber optic,Yes,2,1,37.09,Stable,Consumer,0,Yes,No,0,2026-01-11 19:58:42.116863,2026-08-06 19:58:42.146936
CUST_004785,12,46.87,563.4,Month-to-month,Bank transfer,DSL,Yes,5,1,18.15,Declining,Consumer,0,No,Yes,0,2025-09-13 19:58:42.116864,2026-08-26 19:58:42.146940
CUST_004786,11,64.0,705.75,One year,Credit card,Fiber optic,No,2,4,52.7,Increasing,SMB,0,No,No,0,2025-10-13 19:58:42.116865,2026-08-16 19:58:42.146944
CUST_004787,50,64.61,3107.69,One year,Bank transfer,No,Yes,5,3,99.87,Declining,Consumer,1,Yes,Yes,0,2022-07-31 19:58:42.116867,2026-08-13 19:58:42.146948
CUST_004788,56,97.44,5312.02,Month-to-month,Mailed check,DSL,No,3,2,28.88,Declining,Enterprise,0,No,No,0,2022-02-01 19:58:42.116868,2026-07-20 19:58:42.146953
CUST_004789,16,56.74,933.58,Month-to-month,Bank transfer,No,Yes,2,3,60.23,Declining,Consumer,0,No,No,0,2025-05-16 19:58:42.116869,2026-09-07 19:58:42.146957
CUST_004790,9,36.25,311.14,Two year,Electronic check,DSL,Yes,6,1,90.96,Increasing,SMB,0,No,No,0,2025-12-12 19:58:42.116871,2026-08-23 19:58:42.146961
CUST_004791,2,45.15,90.21,Month-to-month,Bank transfer,DSL,No,5,0,50.61,Declining,SMB,1,No,No,1,2026-07-10 19:58:42.116872,2026-07-28 19:58:42.146965
CUST_004792,72,41.47,2994.92,Month-to-month,Mailed check,No,Yes,6,2,33.07,Stable,Consumer,1,Yes,No,0,2020-10-09 19:58:42.116873,2026-07-22 19:58:42.146970
CUST_004793,1,93.17,94.93,One year,Credit card,Fiber optic,No,2,4,37.21,Increasing,Enterprise,0,No,No,0,2026-08-09 19:58:42.116875,2026-07-17 19:58:42.146974
CUST_004794,8,67.03,511.44,One year,Bank transfer,No,Yes,3,4,57.88,Declining,Consumer,0,No,Yes,1,2026-01-11 19:58:42.116876,2026-08-22 19:58:42.146978
CUST_004795,8,90.86,733.11,Month-to-month,Electronic check,Fiber optic,Yes,3,4,37.46,Stable,SMB,0,No,Yes,1,2026-01-11 19:58:42.116877,2026-08-03 19:58:42.146982
CUST_004796,9,61.62,527.02,Two year,Mailed check,No,Yes,4,0,42.91,Stable,Consumer,0,No,Yes,0,2025-12-12 19:58:42.116879,2026-08-11 19:58:42.146987
CUST_004797,4,108.97,425.64,Month-to-month,Electronic check,DSL,Yes,2,2,37.15,Increasing,Consumer,0,No,No,1,2026-05-11 19:58:42.116880,2026-09-03 19:58:42.146991
CUST_004798,36,118.35,4260.47,Month-to-month,Bank transfer,Fiber optic,Yes,5,0,35.89,Stable,Enterprise,1,No,No,0,2023-09-24 19:58:42.116881,2026-07-26 19:58:42.146995
CUST_004799,3,86.98,271.67,Month-to-month,Mailed check,No,Yes,4,2,30.22,Stable,Consumer,0,Yes,Yes,0,2026-06-10 19:58:42.116882,2026-08-24 19:58:42.146999
CUST_004800,24,106.38,2457.78,One year,Mailed check,Fiber optic,Yes,4,2,41.99,Stable,SMB,0,Yes,Yes,0,2024-09-18 19:58:42.116884,2026-08-25 19:58:42.147003
CUST_004801,3,70.79,205.35,Two year,Credit card,DSL,No,2,2,24.09,Stable,Enterprise,0,No,No,1,2026-06-10 19:58:42.116885,2026-09-05 19:58:42.147008
CUST_004802,1,113.46,115.38,Two year,Credit card,DSL,Yes,1,3,29.78,Increasing,SMB,0,No,Yes,0,2026-08-09 19:58:42.116886,2026-07-14 19:58:42.147012
CUST_004803,57,103.16,5806.54,Two year,Credit card,No,No,2,3,35.5,Stable,Enterprise,0,No,Yes,0,2022-01-02 19:58:42.116887,2026-08-26 19:58:42.147016
CUST_004804,5,119.18,603.25,Month-to-month,Electronic check,Fiber optic,No,3,1,37.06,Declining,SMB,0,Yes,Yes,1,2026-04-11 19:58:42.116889,2026-07-17 19:58:42.147020
CUST_004805,41,82.31,3542.59,Month-to-month,Bank transfer,Fiber optic,No,7,3,99.33,Stable,Enterprise,1,Yes,Yes,1,2023-04-27 19:58:42.116890,2026-07-17 19:58:42.147025
CUST_004806,18,97.92,1848.37,One year,Credit card,Fiber optic,Yes,6,2,51.42,Stable,Consumer,0,Yes,Yes,1,2025-03-17 19:58:42.116891,2026-08-25 19:58:42.147029
CUST_004807,1,74.29,73.2,Month-to-month,Bank transfer,No,No,5,1,53.05,Stable,Consumer,0,No,No,0,2026-08-09 19:58:42.116893,2026-09-04 19:58:42.147033
CUST_004808,72,45.91,3306.82,Two year,Electronic check,Fiber optic,Yes,2,3,73.93,Stable,Consumer,0,Yes,No,0,2020-10-09 19:58:42.116894,2026-08-21 19:58:42.147037
CUST_004809,6,55.48,346.35,One year,Credit card,No,Yes,2,1,70.41,Stable,SMB,1,No,Yes,0,2026-03-12 19:58:42.116895,2026-08-25 19:58:42.147042
CUST_004810,47,109.4,4932.1,Two year,Credit card,Fiber optic,No,3,1,26.14,Stable,Consumer,1,No,No,0,2022-10-29 19:58:42.116897,2026-08-08 19:58:42.147046
CUST_004811,4,25.59,101.87,Month-to-month,Bank transfer,Fiber optic,Yes,2,3,26.65,Stable,Consumer,0,No,No,1,2026-05-11 19:58:42.116898,2026-07-15 19:58:42.147050
CUST_004812,46,79.15,3596.33,Month-to-month,Electronic check,DSL,Yes,1,2,23.84,Stable,Enterprise,0,No,No,1,2022-11-28 19:58:42.116899,2026-08-04 19:58:42.147054
CUST_004813,1,57.25,56.08,Month-to-month,Electronic check,DSL,Yes,2,2,76.57,Stable,Consumer,0,Yes,No,0,2026-08-09 19:58:42.116900,2026-09-03 19:58:42.147058
